failed_path,dist_to_conventional_centroid,dist_to_unconventional_centroid,delta_conv_minus_unconv,centroid_closer_to,nearest_group,iteration
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.410234,23.079237,-0.66900253,human_conventional,human_conventional,728
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.242538,23.66725,-0.42471123,human_conventional,human_conventional,728
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.20491,25.074413,-0.869503,human_conventional,human_conventional,728
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.15596,23.94124,0.21471977,human_unconventional,human_conventional,728
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.132158,25.854387,-1.722229,human_conventional,human_unconventional,729
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.151035,33.8433,-1.6922646,human_conventional,human_unconventional,729
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.068079,23.641582,-0.5735035,human_conventional,human_unconventional,729
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.45512,23.932268,-0.47714806,human_conventional,human_unconventional,729
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.245052,23.62034,-1.375288,human_conventional,human_unconventional,729
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.45512,23.932268,-0.47714806,human_conventional,human_unconventional,729
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.132158,25.854387,-1.722229,human_conventional,human_unconventional,729
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.673077,22.958094,-0.285017,human_conventional,human_conventional,730
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,26.189304,24.965328,1.2239761,human_unconventional,human_conventional,730
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.151924,24.32033,-2.1684055,human_conventional,human_conventional,730
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.32368,23.632915,-0.30923462,human_conventional,human_unconventional,730
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.151112,26.234018,-1.0829067,human_conventional,human_conventional,730
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.151112,26.234018,-1.0829067,human_conventional,human_conventional,730
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,26.189304,24.965328,1.2239761,human_unconventional,human_conventional,730
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.960602,24.493471,0.46713066,human_unconventional,human_unconventional,731
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.117142,23.594006,-0.47686386,human_conventional,human_conventional,731
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.497757,25.06633,0.431427,human_unconventional,human_unconventional,731
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.93057,23.595955,-0.6653843,human_conventional,human_unconventional,731
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.497757,25.06633,0.431427,human_unconventional,human_unconventional,731
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.960602,24.493471,0.46713066,human_unconventional,human_unconventional,731
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.171627,23.660109,0.5115185,human_unconventional,human_unconventional,731
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.674685,24.353998,1.3206863,human_unconventional,human_unconventional,732
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.494232,23.115889,2.3783436,human_unconventional,human_unconventional,732
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.203835,24.986061,0.21777344,human_unconventional,human_unconventional,732
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.420382,22.444155,-0.023773193,human_conventional,human_conventional,732
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.494232,23.115889,2.3783436,human_unconventional,human_unconventional,732
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.964157,23.590927,-0.62677,human_conventional,human_conventional,732
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.492517,25.677753,-0.18523598,human_conventional,human_conventional,732
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.57009,26.842459,-0.27236938,human_conventional,human_conventional,733
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.054049,25.524086,-0.47003746,human_conventional,human_unconventional,733
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.054049,25.524086,-0.47003746,human_conventional,human_unconventional,733
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.695005,25.405344,-1.7103386,human_conventional,human_conventional,733
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.92782,25.77047,-0.84264946,human_conventional,human_unconventional,733
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.862347,24.87836,-0.0160141,human_conventional,human_unconventional,733
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.11171,24.775864,-0.66415405,human_conventional,human_unconventional,733
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.71004,26.307306,0.40273285,human_unconventional,human_conventional,734
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.187317,24.017393,-0.8300762,human_conventional,human_conventional,734
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.71004,26.307306,0.40273285,human_unconventional,human_conventional,734
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.865646,24.0178,-2.152153,human_conventional,human_conventional,734
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.865646,24.0178,-2.152153,human_conventional,human_conventional,734
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,23.970392,25.804316,-1.8339233,human_conventional,human_conventional,734
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.74823,25.947416,-1.1991863,human_conventional,human_conventional,734
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.056871,26.445324,-1.3884525,human_conventional,human_conventional,735
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.100336,24.722616,-0.6222801,human_conventional,human_unconventional,735
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.52968,24.807777,0.72190285,human_unconventional,human_unconventional,735
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.002438,24.093454,-0.09101677,human_conventional,human_unconventional,735
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,31.96497,32.470543,-0.5055733,human_conventional,human_conventional,735
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.02476,24.799782,-0.7750225,human_conventional,human_unconventional,735
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.02476,24.799782,-0.7750225,human_conventional,human_unconventional,735
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.570179,25.347198,-0.7770195,human_conventional,human_unconventional,736
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.017328,24.921618,0.095710754,human_unconventional,human_unconventional,736
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.769032,23.286686,-0.5176544,human_conventional,human_conventional,736
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.530428,25.787699,-1.2572708,human_conventional,human_conventional,736
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.970646,26.221186,-0.25053978,human_conventional,human_conventional,736
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.783424,32.8725,-0.089076996,human_conventional,human_unconventional,736
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.769032,23.286686,-0.5176544,human_conventional,human_conventional,736
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.3874,26.439104,-2.0517044,human_conventional,human_conventional,737
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.72524,24.378304,-2.6530628,human_conventional,human_unconventional,737
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.72703,26.900505,-1.1734753,human_conventional,human_unconventional,737
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.157368,23.75278,-1.5954132,human_conventional,human_conventional,737
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.72524,24.378304,-2.6530628,human_conventional,human_unconventional,737
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.518946,25.230171,-0.7112255,human_conventional,human_unconventional,737
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.69033,24.657656,-1.9673252,human_conventional,human_conventional,737
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,26.041252,26.180798,-0.13954544,human_conventional,human_unconventional,738
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.900146,33.768013,0.13213348,human_unconventional,human_unconventional,738
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,26.041252,26.180798,-0.13954544,human_conventional,human_unconventional,738
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.31392,24.806002,0.5079174,human_unconventional,human_unconventional,738
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.122519,24.177568,-2.05505,human_conventional,human_conventional,738
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.299856,26.871206,-1.5713501,human_conventional,human_conventional,738
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,26.041252,26.180798,-0.13954544,human_conventional,human_unconventional,738
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.951895,24.086363,-2.134468,human_conventional,human_conventional,739
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.01412,32.074238,-0.06011963,human_conventional,human_unconventional,739
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.28531,25.809765,-1.5244541,human_conventional,human_conventional,739
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.01412,32.074238,-0.06011963,human_conventional,human_unconventional,739
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.75182,26.865402,-2.1135826,human_conventional,human_conventional,739
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.35643,24.8532,-1.4967709,human_conventional,human_unconventional,739
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.35643,24.8532,-1.4967709,human_conventional,human_unconventional,739
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.442701,24.168688,-1.7259865,human_conventional,human_conventional,740
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.890718,25.814648,-0.9239292,human_conventional,human_conventional,740
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.691055,34.495872,-1.8048172,human_conventional,human_unconventional,740
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.691055,34.495872,-1.8048172,human_conventional,human_unconventional,740
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.890718,25.814648,-0.9239292,human_conventional,human_conventional,740
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.420696,26.414131,-0.9934349,human_conventional,human_conventional,740
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.485548,24.559393,-1.0738449,human_conventional,human_conventional,740
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.903673,23.2847,-0.38102722,human_conventional,human_unconventional,741
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.224394,23.929,-0.704607,human_conventional,human_unconventional,741
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,23.977798,23.698057,0.2797413,human_unconventional,human_unconventional,741
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.224394,23.929,-0.704607,human_conventional,human_unconventional,741
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.224394,23.929,-0.704607,human_conventional,human_unconventional,741
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.44023,31.601809,0.8384228,human_unconventional,human_unconventional,741
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.804422,23.904013,-0.0995903,human_conventional,human_unconventional,741
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.313608,24.821835,-1.5082264,human_conventional,human_conventional,742
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.7626,26.620226,-0.85762596,human_conventional,human_conventional,742
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.450954,24.124458,-2.6735039,human_conventional,human_unconventional,742
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.7626,26.620226,-0.85762596,human_conventional,human_conventional,742
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.923702,33.202137,-0.27843475,human_conventional,human_unconventional,742
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.525621,26.94518,-2.4195595,human_conventional,human_conventional,742
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.171106,26.310518,-2.139412,human_conventional,human_unconventional,742
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.133297,25.237917,-0.10461998,human_conventional,human_conventional,743
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.417084,32.333817,0.08326721,human_unconventional,human_conventional,743
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.598873,22.947708,-0.348835,human_conventional,human_conventional,743
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.417084,32.333817,0.08326721,human_unconventional,human_conventional,743
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.927359,25.020443,-0.093084335,human_conventional,human_conventional,743
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.798262,24.41537,-0.6171093,human_conventional,human_conventional,743
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.113287,26.428452,-1.3151646,human_conventional,human_conventional,743
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.640781,23.268507,-1.6277256,human_conventional,human_conventional,744
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.290976,23.869406,-2.5784302,human_conventional,human_conventional,744
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.092606,26.473534,-1.380928,human_conventional,human_conventional,744
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.372425,24.993637,-0.621212,human_conventional,human_conventional,744
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.640781,23.268507,-1.6277256,human_conventional,human_conventional,744
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.372425,24.993637,-0.621212,human_conventional,human_conventional,744
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.348747,25.518467,-1.1697197,human_conventional,human_conventional,744
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.191105,23.934368,-0.74326324,human_conventional,human_conventional,745
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.094831,24.237888,0.85694313,human_unconventional,human_unconventional,745
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.078604,24.671698,0.40690613,human_unconventional,human_conventional,745
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.013596,24.929323,0.084272385,human_unconventional,human_conventional,745
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.013596,24.929323,0.084272385,human_unconventional,human_conventional,745
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.191105,23.934368,-0.74326324,human_conventional,human_conventional,745
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.678953,25.802887,-0.12393379,human_conventional,human_conventional,745
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.315096,22.753094,-0.43799782,human_conventional,human_unconventional,746
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.680378,32.60806,0.07231903,human_unconventional,human_unconventional,746
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.189064,25.645731,-1.456667,human_conventional,human_conventional,746
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.704353,24.474037,0.23031616,human_unconventional,human_unconventional,746
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.189064,25.645731,-1.456667,human_conventional,human_conventional,746
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.238966,24.334892,0.9040737,human_unconventional,human_unconventional,746
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.315096,22.753094,-0.43799782,human_conventional,human_unconventional,746
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.768644,23.061443,-0.292799,human_conventional,human_unconventional,747
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.260145,25.290974,-1.0308285,human_conventional,human_unconventional,747
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.926483,24.401499,-1.4750156,human_conventional,human_conventional,747
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.22555,26.032833,-1.8072834,human_conventional,human_conventional,747
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.768644,23.061443,-0.292799,human_conventional,human_unconventional,747
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.768644,23.061443,-0.292799,human_conventional,human_unconventional,747
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.926483,24.401499,-1.4750156,human_conventional,human_conventional,747
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.35271,24.701706,-0.3489952,human_conventional,human_conventional,748
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.331177,24.805696,-1.4745197,human_conventional,human_conventional,748
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.977106,26.284504,-1.3073978,human_conventional,human_conventional,748
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.067879,24.510777,0.5571022,human_unconventional,human_conventional,748
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,24.338984,23.469381,0.8696022,human_unconventional,human_conventional,748
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.554499,25.524214,-0.9697151,human_conventional,human_unconventional,748
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.067879,24.510777,0.5571022,human_unconventional,human_conventional,748
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.732841,25.929121,-0.19627953,human_conventional,human_conventional,749
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.732841,25.929121,-0.19627953,human_conventional,human_conventional,749
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.29957,23.44682,-0.14724922,human_conventional,human_conventional,749
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.76426,24.24107,0.52318954,human_unconventional,human_conventional,749
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.29957,23.44682,-0.14724922,human_conventional,human_conventional,749
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.436356,23.004608,-1.5682526,human_conventional,human_conventional,749
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.29957,23.44682,-0.14724922,human_conventional,human_conventional,749
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.197685,26.68338,-1.4856949,human_conventional,human_conventional,750
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.030317,25.323538,-1.2932205,human_conventional,human_conventional,750
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.333145,24.586412,-1.2532673,human_conventional,human_conventional,750
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.43503,25.87534,-1.4403095,human_conventional,human_conventional,750
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.943338,23.290138,-1.3467999,human_conventional,human_conventional,750
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.197685,26.68338,-1.4856949,human_conventional,human_conventional,750
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.333145,24.586412,-1.2532673,human_conventional,human_conventional,750
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.954264,23.559517,-0.6052532,human_conventional,human_conventional,751
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.84754,23.220945,-1.3734055,human_conventional,human_conventional,751
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.954264,23.559517,-0.6052532,human_conventional,human_conventional,751
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.478113,25.875744,-0.3976307,human_conventional,human_conventional,751
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.917852,26.397696,-1.4798431,human_conventional,human_conventional,751
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.030546,24.128706,0.9018402,human_unconventional,human_conventional,751
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.523209,24.87355,-1.3503418,human_conventional,human_conventional,751
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.059855,25.991703,0.068151474,human_unconventional,human_conventional,752
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.059855,25.991703,0.068151474,human_unconventional,human_conventional,752
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.371664,25.978876,-0.60721207,human_conventional,human_conventional,752
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.56511,31.485073,1.0800362,human_unconventional,human_conventional,752
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.059855,25.991703,0.068151474,human_unconventional,human_conventional,752
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.371664,25.978876,-0.60721207,human_conventional,human_conventional,752
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.908257,22.96843,-1.060173,human_conventional,human_conventional,752
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.64662,25.306274,0.34034538,human_unconventional,human_unconventional,753
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.861675,25.718664,1.1430111,human_unconventional,human_conventional,753
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.876694,22.802101,0.07459259,human_unconventional,human_conventional,753
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.997255,23.664577,0.33267784,human_unconventional,human_conventional,753
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.966557,26.010113,-0.043556213,human_conventional,human_conventional,753
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.438934,24.568062,-1.1291275,human_conventional,human_conventional,753
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.64662,25.306274,0.34034538,human_unconventional,human_unconventional,753
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.768154,24.330984,-0.56283,human_conventional,human_unconventional,754
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.25131,25.12948,-0.87817,human_conventional,human_conventional,754
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.514015,32.596577,-0.08256149,human_conventional,human_conventional,754
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.71701,24.40645,0.31056023,human_unconventional,human_conventional,754
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.379852,22.668772,-0.28891945,human_conventional,human_conventional,754
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.767475,25.04131,-0.27383423,human_conventional,human_conventional,754
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.16267,25.969656,0.19301414,human_unconventional,human_conventional,754
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.628277,24.711555,-3.0832787,human_conventional,human_conventional,755
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.905613,31.528404,1.3772087,human_unconventional,human_unconventional,755
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.905613,31.528404,1.3772087,human_unconventional,human_unconventional,755
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.905613,31.528404,1.3772087,human_unconventional,human_unconventional,755
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.984465,27.932293,-2.9478283,human_conventional,human_conventional,755
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.628277,24.711555,-3.0832787,human_conventional,human_conventional,755
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.704521,25.108461,-1.4039402,human_conventional,human_unconventional,755
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.110863,25.298197,0.81266594,human_unconventional,human_unconventional,756
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.145971,23.89915,-1.7531796,human_conventional,human_conventional,756
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.827255,23.342834,-0.5155792,human_conventional,human_unconventional,756
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.65903,26.128262,-1.4692307,human_conventional,human_conventional,756
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.110863,25.298197,0.81266594,human_unconventional,human_unconventional,756
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.65903,26.128262,-1.4692307,human_conventional,human_conventional,756
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.110863,25.298197,0.81266594,human_unconventional,human_unconventional,756
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.790869,25.267017,-0.4761486,human_conventional,human_conventional,757
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.790869,25.267017,-0.4761486,human_conventional,human_conventional,757
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.814259,24.374746,-1.5604877,human_conventional,human_conventional,757
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.586864,25.66126,-1.0743961,human_conventional,human_conventional,757
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.814259,24.374746,-1.5604877,human_conventional,human_conventional,757
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.247421,25.134394,-1.8869724,human_conventional,human_conventional,757
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.090303,23.28587,-1.1955662,human_conventional,human_conventional,757
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.058447,26.353922,-1.295475,human_conventional,human_conventional,758
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,23.872948,24.841429,-0.96848106,human_conventional,human_conventional,758
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.058447,26.353922,-1.295475,human_conventional,human_conventional,758
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.058447,26.353922,-1.295475,human_conventional,human_conventional,758
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.398525,31.815203,0.5833225,human_unconventional,human_conventional,758
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.398525,31.815203,0.5833225,human_unconventional,human_conventional,758
