iteration,mean_nearest_dist_to_failed,mean_nearest_dist_to_unconv,mean_delta_failed_minus_unconv,prop_closer_to_failed,prop_closer_to_unconv
813,29.419956,29.70334,-0.28338543,0.7142857142857143,0.2857142857142857
814,29.717257,29.082035,0.63521874,0.42857142857142855,0.5714285714285714
815,31.746527,29.744005,2.002523,0.14285714285714285,0.8571428571428571
816,30.296568,29.79566,0.5009046,0.5714285714285714,0.42857142857142855
817,30.724356,29.084444,1.6399127,0.0,1.0
818,30.295115,29.466932,0.82818305,0.14285714285714285,0.8571428571428571
819,30.196823,29.53023,0.6665949,0.2857142857142857,0.7142857142857143
820,30.235199,29.920746,0.31445393,0.42857142857142855,0.5714285714285714
821,29.885218,30.426937,-0.5417175,0.8571428571428571,0.14285714285714285
822,30.004612,28.97958,1.0250326,0.14285714285714285,0.8571428571428571
823,29.893158,29.13317,0.7599858,0.14285714285714285,0.8571428571428571
824,31.164034,30.057138,1.1068971,0.14285714285714285,0.8571428571428571
825,30.03558,29.453676,0.5819024,0.2857142857142857,0.7142857142857143
826,29.360714,30.203901,-0.84318954,0.7142857142857143,0.2857142857142857
827,29.403124,31.345854,-1.9427302,1.0,0.0
828,30.821949,30.099531,0.72242004,0.14285714285714285,0.8571428571428571
829,31.02271,29.004269,2.0184407,0.0,1.0
830,29.707853,29.765976,-0.058125906,0.7142857142857143,0.2857142857142857
831,29.877111,29.159327,0.7177887,0.2857142857142857,0.7142857142857143
832,29.969019,29.30868,0.66033554,0.14285714285714285,0.8571428571428571
833,30.523272,29.544828,0.9784461,0.14285714285714285,0.8571428571428571
834,30.66455,30.147623,0.51692665,0.42857142857142855,0.5714285714285714
835,29.99701,29.047564,0.9494457,0.42857142857142855,0.5714285714285714
836,30.59064,30.994064,-0.40342495,0.5714285714285714,0.42857142857142855
837,28.69774,30.109653,-1.4119099,0.8571428571428571,0.14285714285714285
838,29.606144,29.15398,0.4521637,0.2857142857142857,0.7142857142857143
839,29.548471,28.710253,0.8382171,0.14285714285714285,0.8571428571428571
840,30.107151,30.52432,-0.41717094,0.8571428571428571,0.14285714285714285
841,29.950472,30.635113,-0.6846379,0.8571428571428571,0.14285714285714285
842,29.116987,30.557652,-1.4406662,0.7142857142857143,0.2857142857142857
843,30.266037,29.528004,0.7380374,0.14285714285714285,0.8571428571428571
844,29.508875,30.040386,-0.5315116,0.7142857142857143,0.2857142857142857
845,30.244406,29.705553,0.5388527,0.42857142857142855,0.5714285714285714
846,29.519272,29.507895,0.0113776075,0.5714285714285714,0.42857142857142855
847,29.246378,28.816288,0.43008804,0.42857142857142855,0.5714285714285714
848,30.576675,29.180374,1.3963004,0.14285714285714285,0.8571428571428571
849,30.341394,30.168901,0.17249025,0.42857142857142855,0.5714285714285714
850,29.73509,30.558916,-0.82382476,0.8571428571428571,0.14285714285714285
851,29.927273,29.249638,0.6776314,0.2857142857142857,0.7142857142857143
852,29.677416,29.92651,-0.24909101,0.7142857142857143,0.2857142857142857
853,31.025526,29.930006,1.0955187,0.0,1.0
854,29.156155,28.207214,0.94893754,0.0,1.0
855,29.926943,29.00147,0.92547226,0.2857142857142857,0.7142857142857143
856,29.441423,29.188002,0.2534226,0.42857142857142855,0.5714285714285714
857,29.825224,29.275652,0.5495742,0.2857142857142857,0.7142857142857143
858,30.418274,30.046345,0.37193054,0.2857142857142857,0.7142857142857143
859,30.146082,29.308039,0.8380432,0.2857142857142857,0.7142857142857143
860,30.57999,29.180708,1.3992811,0.14285714285714285,0.8571428571428571
861,30.149952,29.227884,0.9220687,0.2857142857142857,0.7142857142857143
862,30.154617,30.270842,-0.11622401,0.5714285714285714,0.42857142857142855
863,30.716593,32.130466,-1.4138712,1.0,0.0
864,29.132395,29.197931,-0.06553786,0.7142857142857143,0.2857142857142857
865,29.732908,28.58367,1.1492364,0.2857142857142857,0.7142857142857143
866,28.860672,29.916208,-1.0555371,0.7142857142857143,0.2857142857142857
867,29.847,29.081488,0.7655111,0.42857142857142855,0.5714285714285714
868,31.353241,31.146162,0.20708111,0.2857142857142857,0.7142857142857143
869,29.002462,28.798218,0.20424707,0.42857142857142855,0.5714285714285714
870,29.877167,29.05569,0.82147735,0.14285714285714285,0.8571428571428571
871,30.342411,30.22696,0.1154529,0.42857142857142855,0.5714285714285714
872,29.779446,28.256992,1.5224535,0.0,1.0
873,30.972776,29.904371,1.0684065,0.14285714285714285,0.8571428571428571
874,30.171862,29.873793,0.29806927,0.42857142857142855,0.5714285714285714
875,30.347971,31.423597,-1.0756291,0.8571428571428571,0.14285714285714285
876,30.711084,30.757767,-0.04668372,0.5714285714285714,0.42857142857142855
877,31.277431,30.8085,0.46893337,0.5714285714285714,0.42857142857142855
878,29.813412,28.83901,0.97440064,0.14285714285714285,0.8571428571428571
879,29.352217,29.346767,0.0054501123,0.7142857142857143,0.2857142857142857
880,30.63185,31.087626,-0.4557751,0.8571428571428571,0.14285714285714285
881,30.394405,29.07055,1.3238523,0.0,1.0
882,29.375185,29.456852,-0.08166831,0.5714285714285714,0.42857142857142855
883,29.88011,30.391796,-0.5116858,0.7142857142857143,0.2857142857142857
884,30.212282,28.399841,1.8124398,0.14285714285714285,0.8571428571428571
885,30.99357,30.833645,0.1599271,0.2857142857142857,0.7142857142857143
886,28.803356,28.17532,0.6280354,0.2857142857142857,0.7142857142857143
887,30.26317,28.869415,1.3937544,0.0,1.0
888,28.953775,30.865572,-1.9117979,1.0,0.0
889,29.921137,28.355688,1.5654474,0.14285714285714285,0.8571428571428571
890,31.332918,30.20481,1.1281079,0.14285714285714285,0.8571428571428571
891,31.33371,30.075636,1.258076,0.14285714285714285,0.8571428571428571
892,28.554241,27.853077,0.70116127,0.14285714285714285,0.8571428571428571
893,29.994791,30.05814,-0.063349314,0.5714285714285714,0.42857142857142855
894,29.571106,30.63476,-1.0636529,1.0,0.0
895,30.498606,29.296366,1.2022427,0.14285714285714285,0.8571428571428571
896,29.990631,30.891226,-0.90059525,0.7142857142857143,0.2857142857142857
897,28.66279,28.444824,0.21796608,0.5714285714285714,0.42857142857142855
898,30.048513,29.925062,0.12345232,0.42857142857142855,0.5714285714285714
899,29.393738,28.38088,1.0128574,0.42857142857142855,0.5714285714285714
900,30.62649,30.729721,-0.10323416,0.42857142857142855,0.5714285714285714
901,28.503485,27.267214,1.2362722,0.0,1.0
902,29.51562,27.714176,1.8014439,0.14285714285714285,0.8571428571428571
903,30.761347,30.925884,-0.16453417,0.5714285714285714,0.42857142857142855
904,29.773088,28.979513,0.7935715,0.14285714285714285,0.8571428571428571
905,29.999884,29.982115,0.017768042,0.7142857142857143,0.2857142857142857
906,30.394016,29.22897,1.1650465,0.14285714285714285,0.8571428571428571
907,29.852285,30.635698,-0.78341323,0.8571428571428571,0.14285714285714285
908,31.238462,29.887613,1.3508494,0.14285714285714285,0.8571428571428571
909,28.653133,28.667355,-0.014220374,0.5714285714285714,0.42857142857142855
910,30.455252,28.059423,2.3958287,0.14285714285714285,0.8571428571428571
911,29.746836,28.91365,0.8331819,0.42857142857142855,0.5714285714285714
912,30.480856,29.135376,1.34548,0.0,1.0
913,30.849562,30.552694,0.29686546,0.42857142857142855,0.5714285714285714
914,30.548935,29.108875,1.4400599,0.0,1.0
915,29.592121,29.120996,0.47112656,0.42857142857142855,0.5714285714285714
916,29.803532,30.9622,-1.1586664,0.8571428571428571,0.14285714285714285
917,29.826498,29.452213,0.374285,0.2857142857142857,0.7142857142857143
918,30.618681,30.890856,-0.27217564,0.5714285714285714,0.42857142857142855
919,29.660238,29.113745,0.54649353,0.14285714285714285,0.8571428571428571
920,30.46545,31.198156,-0.7327102,0.7142857142857143,0.2857142857142857
921,29.170965,30.215988,-1.0450224,1.0,0.0
922,31.0148,29.250757,1.7640438,0.0,1.0
923,29.433409,29.062443,0.37096733,0.5714285714285714,0.42857142857142855
924,29.555637,30.04306,-0.4874232,0.8571428571428571,0.14285714285714285
925,30.855839,31.501463,-0.645625,0.7142857142857143,0.2857142857142857
926,30.113222,29.700274,0.41294643,0.42857142857142855,0.5714285714285714
927,30.31363,30.830217,-0.51658905,0.5714285714285714,0.42857142857142855
928,30.5818,28.801517,1.7802808,0.0,1.0
929,30.135649,29.735056,0.4005928,0.42857142857142855,0.5714285714285714
930,31.0313,31.63867,-0.6073701,0.7142857142857143,0.2857142857142857
931,30.118364,27.788698,2.3296647,0.0,1.0
932,30.503523,30.56938,-0.065855026,0.5714285714285714,0.42857142857142855
933,30.28816,30.337122,-0.04895919,0.5714285714285714,0.42857142857142855
934,29.221851,29.604067,-0.38221878,0.42857142857142855,0.5714285714285714
935,28.788494,29.658588,-0.870094,1.0,0.0
936,29.465284,28.202541,1.2627449,0.2857142857142857,0.7142857142857143
937,29.71232,28.635084,1.0772394,0.2857142857142857,0.7142857142857143
938,30.418074,30.747496,-0.32942364,0.7142857142857143,0.2857142857142857
939,30.172882,31.547953,-1.3750695,1.0,0.0
940,30.525555,30.123632,0.40191978,0.42857142857142855,0.5714285714285714
941,29.965654,29.385288,0.58036643,0.42857142857142855,0.5714285714285714
942,30.149021,29.840672,0.30834717,0.42857142857142855,0.5714285714285714
943,29.911203,30.77335,-0.86214966,0.8571428571428571,0.14285714285714285
944,30.445728,29.682556,0.7631694,0.2857142857142857,0.7142857142857143
945,30.380201,29.552355,0.82784325,0.2857142857142857,0.7142857142857143
946,30.502354,30.312654,0.18970081,0.42857142857142855,0.5714285714285714
947,31.911129,29.1338,2.7773297,0.0,1.0
948,30.92615,29.830166,1.0959835,0.14285714285714285,0.8571428571428571
949,30.065197,29.899673,0.16552544,0.5714285714285714,0.42857142857142855
950,30.011902,29.269823,0.7420774,0.42857142857142855,0.5714285714285714
951,29.959583,28.589558,1.3700262,0.0,1.0
952,30.819164,30.694609,0.124556676,0.42857142857142855,0.5714285714285714
953,29.464293,28.74112,0.72317314,0.2857142857142857,0.7142857142857143
954,30.032589,30.349026,-0.31643814,0.5714285714285714,0.42857142857142855
955,30.567648,30.113062,0.4545901,0.2857142857142857,0.7142857142857143
956,29.687115,29.516329,0.17078508,0.5714285714285714,0.42857142857142855
957,29.483305,30.745184,-1.26188,0.8571428571428571,0.14285714285714285
958,30.254774,29.509823,0.74495316,0.42857142857142855,0.5714285714285714
959,29.603977,31.443197,-1.8392171,0.8571428571428571,0.14285714285714285
960,30.504992,28.608175,1.896819,0.0,1.0
961,30.221252,30.733753,-0.51250297,0.7142857142857143,0.2857142857142857
962,29.814684,29.016993,0.7976924,0.42857142857142855,0.5714285714285714
963,29.358294,29.395594,-0.03729793,0.5714285714285714,0.42857142857142855
964,30.432848,32.273933,-1.8410819,1.0,0.0
965,30.176853,28.959585,1.2172688,0.14285714285714285,0.8571428571428571
966,29.605116,28.601088,1.0040292,0.0,1.0
967,29.773502,31.381138,-1.6076368,1.0,0.0
968,30.01819,28.7806,1.2375944,0.2857142857142857,0.7142857142857143
969,30.215418,29.40102,0.8143959,0.14285714285714285,0.8571428571428571
970,29.727127,28.590555,1.1365763,0.14285714285714285,0.8571428571428571
971,29.856977,28.837637,1.019343,0.2857142857142857,0.7142857142857143
972,30.184612,29.633358,0.55125207,0.42857142857142855,0.5714285714285714
973,29.325605,29.82463,-0.4990248,0.5714285714285714,0.42857142857142855
974,30.88621,30.318531,0.56767654,0.2857142857142857,0.7142857142857143
975,29.105549,27.866848,1.2387028,0.14285714285714285,0.8571428571428571
976,30.340948,29.764605,0.57634324,0.14285714285714285,0.8571428571428571
977,31.115828,29.600128,1.5156991,0.0,1.0
978,30.900696,28.287264,2.6134317,0.0,1.0
979,29.627592,29.751102,-0.12351118,0.42857142857142855,0.5714285714285714
980,29.850107,30.366922,-0.51681817,0.5714285714285714,0.42857142857142855
981,31.336395,30.257528,1.0788653,0.2857142857142857,0.7142857142857143
982,30.392317,28.610851,1.7814672,0.0,1.0
983,29.900242,29.0592,0.84104156,0.14285714285714285,0.8571428571428571
984,30.5094,29.474222,1.035181,0.14285714285714285,0.8571428571428571
985,29.20258,28.468082,0.73449653,0.2857142857142857,0.7142857142857143
986,30.429768,29.79143,0.63834053,0.14285714285714285,0.8571428571428571
987,29.938002,29.554705,0.38329777,0.42857142857142855,0.5714285714285714
988,30.50299,28.751402,1.7515907,0.0,1.0
989,29.940578,29.5737,0.3668785,0.2857142857142857,0.7142857142857143
990,31.061153,31.474783,-0.41363308,0.5714285714285714,0.42857142857142855
991,28.931833,28.376072,0.55575806,0.2857142857142857,0.7142857142857143
992,29.538214,29.153843,0.38437217,0.14285714285714285,0.8571428571428571
993,30.540129,29.830128,0.7099996,0.14285714285714285,0.8571428571428571
994,28.738596,28.3387,0.3998939,0.2857142857142857,0.7142857142857143
995,29.11571,27.675024,1.4406861,0.0,1.0
996,30.859562,30.499311,0.36025074,0.14285714285714285,0.8571428571428571
997,29.247118,30.100327,-0.85320693,0.8571428571428571,0.14285714285714285
998,30.57496,30.134989,0.43997273,0.2857142857142857,0.7142857142857143
999,29.744898,30.687466,-0.9425673,1.0,0.0
